,trade_id,currency,entry_date,exit_date,days_held,ois_cc_entry,spread_cc_annual,funding_cc,swap5_cc_entry,fx_local_entry,fx_gbp_entry,fx_local_exit,fx_gbp_exit,borrowed_usd,equity_usd,borrowed_gbp,interest_gbp,repay_gbp,repay_usd,bond_entry_price_local,n_bonds,bond_exit_price_local,bond_accrued_local,bond_proceeds_local,bond_proceeds_usd,bond_pnl_usd,borrow_cost_usd,total_pnl_usd
501,502,RepTurkey,2019-09-11,2019-09-17,6,0.007090999999999999,0.005,0.012091,0.08303801943704868,5.768955,0.809176,5.729564,0.805348,8000000.0,2000000.0,6473408.0,1286.7576158379716,6474694.757615838,8039623.563497815,100.0,576895.5,112.77936828523207,0.14232841486261608,65144018.67864947,11369803.824278684,1369803.8242786843,39623.56349781528,1330180.260780869
502,503,RepTurkey,2019-09-18,2019-09-24,6,0.007104,0.005,0.012104,0.08188017649983338,5.7012,0.800899,5.714243,0.804609,8000000.0,2000000.0,6407192.0,1274.964950136356,6408466.964950136,7964697.09504882,100.0,570120.0,112.16996446880714,0.1402615142583068,64030306.037465274,11205387.316826617,1205387.3168266173,-35302.90495118033,1240690.2217777977
503,504,RepTurkey,2019-09-25,2019-10-01,6,0.007098999999999999,0.005,0.012098999999999999,0.08072773601938528,5.697741,0.802241,5.6494,0.81389,8000000.0,2000000.0,6417928.0,1276.573697236576,6419204.573697236,7887066.52458838,100.0,569774.1,113.51713974132882,0.13820663279555823,64757872.690504976,11462787.67488671,1462787.674886709,-112933.47541161999,1575721.150298329
504,505,RepTurkey,2019-10-02,2019-10-08,6,0.007098,0.005,0.012098000000000001,0.07861368353179378,5.709394,0.8141,5.840724,0.813259,8000000.0,2000000.0,6512800.0,1295.3373638797816,6514095.33736388,8009865.660710648,100.0,570939.4,112.08775706390998,0.13444328130846167,64072075.73177881,10969885.879178474,969885.8791784737,9865.660710647702,960020.218467826
505,506,RepTurkey,2019-10-09,2019-10-15,6,0.007112,0.005,0.012112000000000001,0.08069268665198089,5.838076,0.818927,5.917348,0.791552,8000000.0,2000000.0,6551416.0,1304.5257622655581,6552720.525762266,8278319.713376083,100.0,583807.6,110.49257421744306,0.13814417443660404,64587054.19063912,10914864.934534715,914864.9345347155,278319.7133760834,636545.2211586321
506,507,RepTurkey,2019-10-16,2019-10-22,6,0.007109,0.005,0.012109,0.08288513260219547,5.923083,0.783962,5.857831,0.770336,8000000.0,2000000.0,6271696.0,1248.5182317840463,6272944.518231784,8143127.827638567,100.0,592308.3,112.57163868230754,0.14205535477152034,66761256.501822434,11396924.305570174,1396924.305570174,143127.82763856743,1253796.4779316066
507,508,RepTurkey,2019-10-23,2019-10-29,6,0.007124,0.005,0.012124,0.08108710564223748,5.8064,0.7776,5.725715,0.777886,8000000.0,2000000.0,6220800.0,1239.9204714778023,6222039.920471478,7998652.656650818,100.0,580640.0,114.67074889934483,0.13884715973264036,66663043.85574274,11642745.727955852,1642745.7279558517,-1347.343349182047,1644093.0713050338
508,509,RepTurkey,2019-10-30,2019-11-05,6,0.007107,0.005,0.012107,0.07603495692022222,5.764042,0.777069,5.735399,0.776287,8000000.0,2000000.0,6216552.0,1237.3361922775418,6217789.336192277,8009652.791032541,100.0,576404.2,112.7506307218125,0.1298634937399854,65064790.96392015,11344422.761854956,1344422.761854956,9652.791032540612,1334769.9708224153
509,510,RepTurkey,2019-11-06,2019-11-12,6,0.007115,0.005,0.012115,0.07558430077051483,5.755394,0.776193,5.774199,0.777451,8000000.0,2000000.0,6209544.0,1236.7580872349904,6210780.758087235,7988645.9186331155,100.0,575539.4,113.44511279799195,0.12906434541233217,65366413.76860862,11320429.685331007,1320429.6853310075,-11354.081366884522,1331783.766697892
510,511,RepTurkey,2019-11-13,2019-11-19,6,0.007109,0.005,0.012109,0.07612006041892559,5.773505,0.778219,5.701075,0.77356,8000000.0,2000000.0,6225752.0,1239.3720739280077,6226991.372073928,8049784.595989875,100.0,577350.5,114.78513784250315,0.13001444816319233,66346320.63259236,11637510.580476902,1637510.5804769024,49784.595989874564,1587725.9844870279
511,512,RepTurkey,2019-11-20,2019-11-26,6,0.007108,0.005,0.012108,0.07348362147592195,5.711495,0.773907,5.763857,0.777504,8000000.0,2000000.0,6191256.0,1232.403096473914,6192488.403096474,7964574.3341468,100.0,571149.5,113.23095287826763,0.12534396020729843,64743392.26114654,11232650.681851847,1232650.681851847,-35425.66585319955,1268076.3477050466
512,513,RepTurkey,2019-11-27,2019-12-03,6,0.007105,0.005,0.012105000000000001,0.07414424354145675,5.778,0.776163,5.753815,0.772737,8000000.0,2000000.0,6209304.0,1235.6893755926026,6210539.689375592,8037067.837279168,100.0,577799.9999999999,113.03322498120005,0.12651310541256408,65383696.666444756,11363538.220544934,1363538.2205449343,37067.83727916796,1326470.3832657663
513,514,RepTurkey,2019-12-04,2019-12-10,6,0.007090999999999999,0.005,0.012091,0.07475549737119491,5.747275,0.769681,5.809712,0.760478,8000000.0,2000000.0,6157448.0,1223.9523768818967,6158671.952376882,8098422.245452047,100.0,574727.5,113.82826370942858,0.12759556864496227,65493566.11323901,11273117.516537655,1273117.5165376551,98422.24545204733,1174695.2710856078
514,515,RepTurkey,2019-12-11,2019-12-17,6,0.007098,0.005,0.012098000000000001,0.07395969883074371,5.806769,0.761187,5.8515,0.75265,8000000.0,2000000.0,6089496.0,1211.1460041758498,6090707.146004176,8092349.891721484,100.0,580676.9,114.7106007546796,0.12618642706413655,66683069.5866547,11395893.290037546,1395893.2900375463,92349.89172148425,1303543.398316062
515,516,RepTurkey,2019-12-18,2019-12-24,6,0.007106,0.005,0.012106,0.07249124597411638,5.89824,0.762718,5.9407,0.772726,8000000.0,2000000.0,6101744.0,1214.3846020300878,6102958.38460203,7897959.153182408,100.0,589824.0,114.39552548176758,0.12358914060114748,67546122.263024,11370061.148185233,1370061.1481852327,-102040.84681759216,1472101.9950028248
516,517,RepTurkey,2019-12-26,2019-12-31,5,0.0070999999999999995,0.005,0.0121,0.07199408404409965,5.9384,0.77,5.9474,0.762408,8000000.0,2000000.0,6160000.0,1021.1257210953839,6161021.125721095,8081002.725208937,100.0,593840.0,114.30467917746523,0.10225888557396663,67939416.09935519,11423380.989904024,1423380.9899040237,81002.72520893719,1342378.2646950865
517,518,RepTurkey,2020-01-02,2020-01-08,6,0.007125,0.005,0.012125,0.07207699572608062,5.948521,0.756776,5.975485,0.762308,8000000.0,2000000.0,6054208.0,1206.8151464181203,6055414.815146418,7943527.832774178,100.0,594852.1000000001,114.3521004394901,0.1228571360841536,68095668.91124126,11395839.653390689,1395839.6533906888,-56472.167225821875,1452311.8206165107
518,519,RepTurkey,2020-01-15,2020-01-21,6,0.007125,0.005,0.012125,0.06969506655402094,5.888991,0.767262,5.92725,0.76847,8000000.0,2000000.0,6138096.0,1223.536955282752,6139319.536955283,7989016.5353953745,100.0,588899.1,115.72694108223347,0.11865400684416377,68221366.68692224,11509783.911075497,1509783.911075497,-10983.464604625478,1520767.3756801225
519,520,RepTurkey,2020-01-22,2020-01-28,6,0.007117,0.005,0.012117,0.06854987494643985,5.938439,0.765811,5.946629,0.765887,8000000.0,2000000.0,6126488.0,1220.4172397000978,6127708.4172397,8000799.618272278,100.0,593843.9,115.78793583394851,0.11663677379876947,68829223.42521782,11574494.293358106,1574494.2933581062,799.6182722784579,1573694.6750858277
520,521,RepTurkey,2020-01-29,2020-02-04,6,0.007103000000000001,0.005,0.012103000000000001,0.06727324235646231,5.942502,0.767722,5.98348,0.768427,8000000.0,2000000.0,6141776.0,1222.0489300586185,6142998.048930058,7994250.656119656,100.0,594250.2,115.3962899528972,0.11439073136217208,68642245.09875727,11471960.31385703,1471960.3138570301,-5749.343880344182,1477709.6577373743
521,522,RepTurkey,2020-02-05,2020-02-11,6,0.007107,0.005,0.012107,0.06746969896763777,5.9818,0.768176,6.0242,0.774353,8000000.0,2000000.0,6145408.0,1223.175762820281,6146631.17576282,7937763.753433925,100.0,598180.0,112.94129655250481,0.11473618048391118,67627857.66021919,11226031.283858303,1226031.283858303,-62236.2465660749,1288267.5304243779
522,523,RepTurkey,2020-02-12,2020-02-18,6,0.007098,0.005,0.012098000000000001,0.07169857832858541,6.02367,0.771495,6.05673,0.7694,8000000.0,2000000.0,6171960.0,1227.5473523479081,6173187.5473523475,8023378.668251037,100.0,602367.0,115.40941205383426,0.12218871528957553,69592423.76049483,11490098.412921632,1490098.4129216317,23378.668251036666,1466719.744670595
523,524,RepTurkey,2020-02-19,2020-02-25,6,0.007102000000000001,0.005,0.012102000000000002,0.06990492202856587,6.066605,0.76927,6.121078,0.773237,8000000.0,2000000.0,6154160.0,1224.411829977554,6155384.411829977,7960540.444688986,100.0,606660.5,113.0388684918466,0.11902391375257552,68648423.58572699,11215087.209430592,1215087.2094305921,-39459.555311013944,1254546.764741606
524,525,RepTurkey,2020-02-26,2020-03-03,6,0.0071140000000000005,0.005,0.012114,0.07400833917664149,6.154949,0.769411,6.1802,0.782345,8000000.0,2000000.0,6155288.0,1225.8506887102444,6156513.85068871,7869308.106639284,100.0,615494.9,112.25258028248226,0.126272523642446,69168610.77002044,11191969.640144402,1191969.6401444022,-130691.89336071629,1322661.5335051185
525,526,RepTurkey,2020-03-04,2020-03-10,6,0.0070999999999999995,0.005,0.0121,0.07266420173787239,6.1362,0.780473,6.136892,0.767682,8000000.0,2000000.0,6243784.0,1242.0378161041376,6245026.0378161045,8134912.682355591,100.0,613620.0,111.71232057889307,0.1238948533365102,68624938.51352471,11182360.470662465,1182360.4706624653,134912.6823555911,1047447.7883068742
526,527,RepTurkey,2020-03-11,2020-03-17,6,0.002092,0.005,0.007092,0.07514236685185839,6.143872,0.773288,6.42725,0.816986,8000000.0,2000000.0,6186304.0,721.2464458876881,6187025.246445888,7572988.088468943,100.0,614387.2,106.06672743066403,0.12828101388794003,65244853.89222464,10151286.147609731,151286.14760973118,-427011.9115310572,578298.0591407884
527,528,RepTurkey,2020-03-18,2020-03-24,6,0.0021479999999999997,0.005,0.007148,0.09352868383570541,6.4274,0.826394,6.545868,0.861294,8000000.0,2000000.0,6611152.0,776.8650568323908,6611928.865056832,7676738.564365747,100.0,642739.9999999999,113.53880198198907,0.16116509416233502,73079516.83852553,11164220.977038573,1164220.9770385735,-323261.4356342526,1487482.412672826
528,529,RepTurkey,2020-03-25,2020-03-31,6,0.00075,0.005,0.00575,0.08600911209297128,6.452014,0.843901,6.581001,0.810649,8000000.0,2000000.0,6751208.0,638.1580385006931,6751846.158038501,8328939.106861911,100.0,645201.4,108.42216699102987,0.14764316509636669,70049393.51046687,10644185.209889328,644185.2098893281,328939.1068619108,315246.1030274173
529,530,RepTurkey,2020-04-01,2020-04-07,6,0.000712,0.005,0.005712,0.09189704683063613,6.6216,0.807939,6.77011,0.814356,8000000.0,2000000.0,6463512.0,606.9257078912091,6464118.925707892,7937706.513745698,100.0,662160.0,102.31090821609621,0.15822238957444154,67850959.52185088,10022135.4633604,22135.46336040087,-62293.48625430185,84428.94961470272
530,531,RepTurkey,2020-04-08,2020-04-14,6,0.0006410000000000001,0.005,0.005641,0.0926690389386794,6.77495,0.811756,6.778,0.795935,8000000.0,2000000.0,6494048.0,602.2129854818519,6494650.212985482,8159774.621024936,100.0,677495.0,108.3922038053242,0.15961410125941985,73543313.87262087,10850297.119005734,850297.1190057341,159774.62102493644,690522.4979807977
531,532,RepTurkey,2020-04-15,2020-04-21,6,0.000634,0.005,0.005634,0.0816582257463564,6.82405,0.793224,6.945441,0.80629,8000000.0,2000000.0,6345792.0,587.7344835702548,6346379.73448357,7871088.2368422905,100.0,682405.0,98.09590729885903,0.13986557649684025,67036582.58900723,9651882.809026415,-348117.1909735855,-128911.7631577095,-219205.42781587597
532,533,RepTurkey,2020-04-22,2020-04-28,6,0.000683,0.005,0.0056830000000000006,0.08947577164415679,6.985219,0.814259,6.9929,0.805521,8000000.0,2000000.0,6514072.0,608.5676777120661,6514680.567677712,8087536.59765259,100.0,698521.9,103.30666990846049,0.1538643893279073,72269448.99270631,10334689.326703701,334689.32670370117,87536.5976525899,247152.72905111127
533,534,RepTurkey,2020-04-29,2020-05-05,6,0.000673,0.005,0.005673,0.08628723096486911,6.98177,0.801631,7.047545,0.8024,8000000.0,2000000.0,6413048.0,598.0753597549839,6413646.075359755,7993078.359122327,100.0,698177.0,101.9565897147591,0.1481414784460775,71287174.91027841,10115178.393366542,115178.39336654171,-6921.640877673402,122100.03424421512
534,535,RepTurkey,2020-05-06,2020-05-12,6,0.000668,0.005,0.005668,0.09102235017801288,7.084383,0.804169,7.05543,0.811532,8000000.0,2000000.0,6433352.0,599.440075443745,6433951.440075444,7928154.946539932,100.0,708438.3,102.75222304386237,0.15664682463989102,72904584.82456297,10333117.162889145,333117.1628891453,-71845.05346006807,404962.2163492134
535,536,RepTurkey,2020-05-13,2020-05-19,6,0.000684,0.005,0.005684,0.08749150760552017,6.991839,0.814983,6.877,0.819403,8000000.0,2000000.0,6519864.0,609.2159727254234,6520473.215972725,7957590.118626275,100.0,699183.9,103.31927999715948,0.1503008145600786,72344265.04330325,10519741.899564236,519741.8995642364,-42409.8813737249,562151.7809379613
536,537,RepTurkey,2020-05-20,2020-05-26,6,0.000688,0.005,0.005688,0.08541175816020383,6.788,0.815624,6.811632,0.818432,8000000.0,2000000.0,6524992.0,610.1242136255299,6525602.124213626,7973297.872289482,100.0,678800.0,106.34522676525455,0.1465733377653418,72286633.9099299,10612234.176762616,612234.1767626163,-26702.127710518427,638936.3044731347
537,538,RepTurkey,2020-05-27,2020-06-02,6,0.000677,0.005,0.005677,0.08217608959340103,6.765678,0.812137,6.80345,0.801244,8000000.0,2000000.0,6497096.0,606.3408503632633,6497702.3408503635,8109517.626154285,100.0,676567.8,105.26802469230694,0.1407895300790209,71316209.53904839,10482359.617407108,482359.6174071077,109517.62615428492,372841.9912528228
538,539,RepTurkey,2020-06-03,2020-06-09,6,0.0006850000000000001,0.005,0.005685,0.07725720539479218,6.72565,0.794656,6.7802,0.787284,8000000.0,2000000.0,6357248.0,594.1256491369913,6357842.125649137,8075665.35792565,100.0,672565.0,109.82623369597204,0.1320327201685447,73954081.45217158,10907359.87908492,907359.8790849205,75665.35792564973,831694.5211592708
539,540,RepTurkey,2020-06-10,2020-06-16,6,0.0006569999999999999,0.005,0.005657,0.07365933154968958,6.785878,0.784793,6.823195,0.789759,8000000.0,2000000.0,6278344.0,583.8615359138823,6278927.861535914,7950435.337281264,100.0,678587.8,106.23954430284817,0.12565485019367004,72178126.48982453,10578347.31234041,578347.3123404104,-49564.662718735635,627911.9750591461
540,541,RepTurkey,2020-06-17,2020-06-23,6,0.0006360000000000001,0.005,0.005636,0.07661652525834457,6.836,0.796258,6.8504,0.80215,8000000.0,2000000.0,6370064.0,590.1919535222244,6370654.191953522,7941973.685661687,100.0,683600.0,109.53271508197908,0.13089532099376947,74966044.07147224,10943309.014287084,943309.0142870843,-58026.314338313416,1001335.3286253978
541,542,RepTurkey,2020-06-24,2020-06-30,6,0.000626,0.005,0.005626,0.07809163912413021,6.84459,0.799075,6.85159,0.812889,8000000.0,2000000.0,6392600.0,591.228997834148,6393191.228997834,7864777.637534564,100.0,684459.0,109.06558927660973,0.13351518302996263,74742309.83934052,10908754.002989164,908754.0029891636,-135222.36246543564,1043976.3654545993
542,543,RepTurkey,2020-07-01,2020-07-07,6,0.000611,0.005,0.005611,0.07973056524561026,6.8521,0.809039,6.86173,0.799603,8000000.0,2000000.0,6472312.0,597.0052192504257,6472909.00521925,8095153.476436744,100.0,685210.0,110.87842496711566,0.13643051803902598,76068489.12698284,11085905.322270453,1085905.322270453,95153.47643674444,990751.8458337085
543,544,RepTurkey,2020-07-08,2020-07-14,6,0.000596,0.005,0.005596,0.07898116595642778,6.8614,0.796399,6.863079,0.796483,8000000.0,2000000.0,6371192.0,586.1068000054977,6371778.106800006,7999892.159405794,100.0,686140.0,107.62376087007442,0.13509688763654457,73937662.6618758,10773249.53739798,773249.5373979807,-107.84059420600533,773357.3779921867
544,545,RepTurkey,2020-07-15,2020-07-21,6,0.0006090000000000001,0.005,0.005609,0.08221708511347103,6.8646,0.795352,6.856435,0.790207,8000000.0,2000000.0,6362816.0,586.6961146520878,6363402.696114652,8052830.076315006,100.0,686460.0,109.414019959868,0.1408626932147026,75205044.74603514,10968534.631486354,968534.6314863544,52830.07631500624,915704.5551713482
545,546,RepTurkey,2020-07-22,2020-07-28,6,0.0005870000000000001,0.005,0.005587,0.07902006262356026,6.832,0.786229,6.879845,0.777801,8000000.0,2000000.0,6289832.0,577.6915913543999,6290409.691591354,8087428.135977396,100.0,683200.0,109.42078562186234,0.13516608352774304,74848626.2051225,10879405.88852256,879405.8885225598,87428.13597739581,791977.752545164
546,547,RepTurkey,2020-07-29,2020-08-04,6,0.0005909999999999999,0.005,0.0055910000000000005,0.08248710541603306,6.935017,0.774065,6.975278,0.76445,8000000.0,2000000.0,6192520.0,569.1611570245456,6193089.161157024,8101365.898563705,100.0,693501.7,105.5108566502679,0.1413446630601506,73269981.21953523,10504238.142126411,504238.1421264112,101365.89856370538,402872.2435627058
547,548,RepTurkey,2020-08-05,2020-08-11,6,0.000572,0.005,0.0055720000000000006,0.08434706058041802,6.9205,0.763592,7.310665,0.764167,8000000.0,2000000.0,6108736.0,559.5523706486227,6109295.552370649,7994712.611733625,100.0,692050.0,104.54096078470786,0.1446681081116525,72447689.47527575,9909863.121244887,-90136.87875511311,-5287.388266375288,-84849.49048873782
548,549,RepTurkey,2020-08-12,2020-08-18,6,0.000563,0.005,0.005563,0.08004773429562587,7.228005,0.767965,7.3844,0.761235,8000000.0,2000000.0,6143720.0,561.847843002212,6144281.8478430025,8071465.2477132585,100.0,722800.5,102.81459376966261,0.13699525291115044,74413460.02131082,10077116.627120798,77116.62712079845,71465.24771325849,5651.379407539964
549,550,RepTurkey,2020-08-19,2020-08-25,6,0.000562,0.005,0.005562,0.08271716955739773,7.375063,0.755408,7.37862,0.763124,8000000.0,2000000.0,6043264.0,552.5617153767699,6043816.561715377,7919835.520459816,100.0,737506.3,105.56502539763358,0.1417554162763158,77959416.80297768,10565582.290858952,565582.2908589523,-80164.47954018414,645746.7703991365
550,551,RepTurkey,2020-08-26,2020-09-01,6,0.000547,0.005,0.005547,0.07906082722378066,7.39351,0.761236,7.333936,0.745977,8000000.0,2000000.0,6089888.0,555.3229956311592,6090443.322995631,8164384.857704233,100.0,739351.0,105.34669855022696,0.13523860529898374,77988175.71787526,10633877.322883,633877.3228830006,164384.85770423338,469492.4651787672
551,552,RepTurkey,2020-09-02,2020-09-08,6,0.000547,0.005,0.005547,0.0759707531697669,7.3632,0.74742,7.453952,0.761187,8000000.0,2000000.0,5979360.0,545.2441994265129,5979905.244199427,7856026.500977325,100.0,736320.0,104.38268686469975,0.1297496192605562,76954597.23186965,10323999.56853353,323999.56853353046,-143973.49902267475,467973.0675562052
